1_r1_smiles,1_r2_smiles,1_reaction,2_r1_smiles,2_r2_smiles,2_reaction,compound_set,date,error_message,error_type,hit1,hit2,inchi_key,input_num,num_placed,num_successful,route_uuid,smiles,template,time,to_hippo,total_num_products_enumstereo,total_num_unique_products
Clc1noc(-c2ccc3c(c2)OCO3)n1,Cc1nnc2ccc(B(O)O)cn12,Sp2-sp2_Suzuki_coupling,,,,x1594_0A-x1140_0A_91-P,20240927,,,D68EV3CPROA-x1594_0A,D68EV3CPROA-x1140_0A,SJLNXEFMEKPDCS-UHFFFAOYSA-N,42,1.0,1.0,JJpLDX,Cc1nnc2ccc(-c3noc(-c4ccc5c(c4)OCO5)n3)cn12,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-syndirella-run/fragments/templates/D68EV3CPROA-x1594_0A_apo-desolv.pdb,0116,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-run2/SJLNXEFMEKPDCS-UHFFFAOYSA-N/SJLNXEFMEKPDCS-UHFFFAOYSA-N_JJpLDX_to_hippo.pkl.gz,1.0,1.0
NCCc1ccc2c(c1)OCCO2,Clc1nccn2cnnc12,N-nucleophilic_aromatic_substitution,,,,x0147_0A-x1919_0A_46-I,20240926,,,D68EV3CPROA-x0147_0A,D68EV3CPROA-x1919_0A,GTZSOZFVCOQROK-UHFFFAOYSA-N,544,2742.0,604.0,nAWJ5A,c1cn2cnnc2c(NCCc2ccc3c(c2)OCCO3)n1,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-syndirella-run/fragments/templates/D68EV3CPROA-x0147_0A_apo-desolv.pdb,0246,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-run2/GTZSOZFVCOQROK-UHFFFAOYSA-N/GTZSOZFVCOQROK-UHFFFAOYSA-N_nAWJ5A_to_hippo.pkl.gz,2742.0,1595.0
O=C(O)c1ccsn1,COC(=O)NCC(=O)N1CCC(N)C1,Amidation,,,,x1071_0A-x1498_0A_287-5-R,20240929,,,D68EV3CPROA-x1071_0A,D68EV3CPROA-x1498_0A,WYHLAAPKFHCEAM-UHFFFAOYSA-N,707,116.0,73.0,jfEKhW,COC(=O)NCC(=O)N1CCC(NC(=O)c2ccsn2)C1,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-syndirella-run/fragments/templates/D68EV3CPROA-x1498_0A_apo-desolv.pdb,0108,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-run2/WYHLAAPKFHCEAM-UHFFFAOYSA-N/WYHLAAPKFHCEAM-UHFFFAOYSA-N_jfEKhW_to_hippo.pkl.gz,116.0,58.0
NCC(=O)C1CCCC1,CC1CC1CS(=O)(=O)Cl,Sulfonamide_Schotten-Baumann_with_amine_(intermolecular),,,,x1071_0A-x1083_0A_440-I,20240926,ChemicalParserException: initMatchers() must be called before runReactants(),ValueError,D68EV3CPROA-x1071_0A,D68EV3CPROA-x1083_0A,ZGQMBKFGDYCASS-UHFFFAOYSA-N,647,,,N8Vj3Z,CC1CC1CS(=O)(=O)NCC(=O)C1CCCC1,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-syndirella-run/fragments/templates/D68EV3CPROA-x1083_0A_apo-desolv.pdb,0046,,,
NCC1CC1NC(=O)c1cccn2cnnc12,CCOC(=O)COC(C)=O,Ester_amidation,,,,x1594_0A-x2021_0A_141-I,20240929,,,D68EV3CPROA-x1594_0A,D68EV3CPROA-x2021_0A,CWXPYLFCJWPSOD-UHFFFAOYSA-N,661,480.0,183.0,WNvo3d,CC(=O)OCC(=O)NCC1CC1NC(=O)c1cccn2cnnc12,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-syndirella-run/fragments/templates/D68EV3CPROA-x2021_0A_apo-desolv.pdb,0224,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-run2/CWXPYLFCJWPSOD-UHFFFAOYSA-N/CWXPYLFCJWPSOD-UHFFFAOYSA-N_WNvo3d_to_hippo.pkl.gz,480.0,62.0
,,,,,,x1071_0A-x1083_0A_382-P,20240925,Scaffold could not be minimised.,ScaffoldPlacementError,D68EV3CPROA-x1071_0A,D68EV3CPROA-x1083_0A,INQHZFIIDNETDL-UHFFFAOYSA-N,133,,,,CC(C)(C)OC1CCCN(C(=O)CN2CCCCC2)C1,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-syndirella-run/fragments/templates/D68EV3CPROA-x1071_0A_apo-desolv.pdb,1915,,,
O=C(O)c1ccc2c(c1)OCO2,Cc1ccn2c(N)nnc2c1,Amidation,,,,x1594_0A-x1919_0A_157-P,20240925,,,D68EV3CPROA-x1594_0A,D68EV3CPROA-x1919_0A,NHWZCVJNUFHPIM-UHFFFAOYSA-N,104,30.0,0.0,v3ZRv9,Cc1ccn2c(NC(=O)c3ccc4c(c3)OCO4)nnc2c1,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-syndirella-run/fragments/templates/D68EV3CPROA-x1594_0A_apo-desolv.pdb,1901,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-run2/NHWZCVJNUFHPIM-UHFFFAOYSA-N/NHWZCVJNUFHPIM-UHFFFAOYSA-N_v3ZRv9_to_hippo.pkl.gz,30.0,30.0
O=C(O)c1ccc2nncn2c1,Nc1nc(-c2ccc3c(c2)OCCO3)cs1,Amidation,,,,x1594_0A-x2021_0A_358-I,20240929,,,D68EV3CPROA-x1594_0A,D68EV3CPROA-x2021_0A,OIBXVRMMVXUQMR-UHFFFAOYSA-N,492,122.0,0.0,Ln4wQZ,O=C(Nc1nc(-c2ccc3c(c2)OCCO3)cs1)c1ccc2nncn2c1,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-syndirella-run/fragments/templates/D68EV3CPROA-x1594_0A_apo-desolv.pdb,0535,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-run2/OIBXVRMMVXUQMR-UHFFFAOYSA-N/OIBXVRMMVXUQMR-UHFFFAOYSA-N_Ln4wQZ_to_hippo.pkl.gz,122.0,122.0
OCc1ccn(C2CCCC2)n1,Nc1nccn2cnnc12,Mitsunobu_reaction_with_amine_alcohol_and_thioalcohol,,,,x0147_0A-x1083_0A_459-I,20240929,,,D68EV3CPROA-x0147_0A,D68EV3CPROA-x1083_0A,BMVYGLRVUKDLNN-UHFFFAOYSA-N,459,103.0,19.0,r3xFka,c1cn2cnnc2c(NCc2ccn(C3CCCC3)n2)n1,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-syndirella-run/fragments/templates/D68EV3CPROA-x0147_0A_apo-desolv.pdb,0724,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-run2/BMVYGLRVUKDLNN-UHFFFAOYSA-N/BMVYGLRVUKDLNN-UHFFFAOYSA-N_r3xFka_to_hippo.pkl.gz,103.0,83.0
O=C(O)c1ccc2c(c1)OCO2,NCc1nnc2ccc(Cl)cn12,Amidation,,,,x1594_0A-x2021_0A_99-P,20240929,,,D68EV3CPROA-x1594_0A,D68EV3CPROA-x2021_0A,OVRDRSZFAUENQC-UHFFFAOYSA-N,362,30.0,0.0,GAhxzu,O=C(NCc1nnc2ccc(Cl)cn12)c1ccc2c(c1)OCO2,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-syndirella-run/fragments/templates/D68EV3CPROA-x1594_0A_apo-desolv.pdb,0736,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-run2/OVRDRSZFAUENQC-UHFFFAOYSA-N/OVRDRSZFAUENQC-UHFFFAOYSA-N_GAhxzu_to_hippo.pkl.gz,30.0,30.0
O=C(O)Cc1ccc2c(c1)OCO2,NCc1nnc2c(O)nccn12,Amidation,,,,x0147_0A-x2021_0A_23-P,20240925,,,D68EV3CPROA-x0147_0A,D68EV3CPROA-x2021_0A,XGSDBJJOXAWVNG-UHFFFAOYSA-N,116,176.0,4.0,BHZ5Vk,O=C(Cc1ccc2c(c1)OCO2)NCc1nnc2c(O)nccn12,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-syndirella-run/fragments/templates/D68EV3CPROA-x0147_0A_apo-desolv.pdb,1912,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-run2/XGSDBJJOXAWVNG-UHFFFAOYSA-N/XGSDBJJOXAWVNG-UHFFFAOYSA-N_BHZ5Vk_to_hippo.pkl.gz,176.0,128.0
Clc1nccn2cnnc12,CCNS(=O)(=O)c1cccc(CN)c1,N-nucleophilic_aromatic_substitution,,,,x0147_0A-x1140_0A_131-I,20240927,,,D68EV3CPROA-x0147_0A,D68EV3CPROA-x1140_0A,ZALITGKROCTLMH-UHFFFAOYSA-N,455,1484.0,105.0,j5DJFE,CCNS(=O)(=O)c1cccc(CNc2nccn3cnnc23)c1,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-syndirella-run/fragments/templates/D68EV3CPROA-x1140_0A_apo-desolv.pdb,0115,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-run2/ZALITGKROCTLMH-UHFFFAOYSA-N/ZALITGKROCTLMH-UHFFFAOYSA-N_j5DJFE_to_hippo.pkl.gz,1484.0,1181.0
CCOc1ccc(N(CC(=O)O)S(C)(=O)=O)cc1,C1CCNCC1,Amidation,,,,x1071_0A-x1083_0A_88-P,20240929,,,D68EV3CPROA-x1071_0A,D68EV3CPROA-x1083_0A,QZOFQRWVRMTHNK-UHFFFAOYSA-N,314,10000.0,0.0,bxegD6,CCOc1ccc(N(CC(=O)N2CCCCC2)S(C)(=O)=O)cc1,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-syndirella-run/fragments/templates/D68EV3CPROA-x1083_0A_apo-desolv.pdb,1234,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-run2/QZOFQRWVRMTHNK-UHFFFAOYSA-N/QZOFQRWVRMTHNK-UHFFFAOYSA-N_bxegD6_to_hippo.pkl.gz,15996.0,3960.0
,,,,,,x1071_0A-x1083_0A_451-I,20240925,No attachment points found for reaction N-Boc_deprotection,ReactionError,D68EV3CPROA-x1071_0A,D68EV3CPROA-x1083_0A,LXLAPAHKHBSDCW-UHFFFAOYSA-N,624,,,,NCc1ocnc1CS(=O)(=O)NCC(=O)N1CCCC1,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-syndirella-run/fragments/templates/D68EV3CPROA-x1083_0A_apo-desolv.pdb,2317,,,
,,,,,,x1498_0A-x1083_0A_495-P,20240925,Scaffold could not be minimised.,ScaffoldPlacementError,D68EV3CPROA-x1498_0A,D68EV3CPROA-x1083_0A,AENNPWNMIVRHCP-UHFFFAOYSA-N,340,,,,CC(C)(C)c1cccnc1C(=O)OCCNC(=O)N1CCCCC1,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-syndirella-run/fragments/templates/D68EV3CPROA-x1498_0A_apo-desolv.pdb,2059,,,
,,,,,,x1071_0A-x1083_0A_318-0-R,20240926,Scaffold could not be minimised.,ScaffoldPlacementError,D68EV3CPROA-x1071_0A,D68EV3CPROA-x1083_0A,BAVFRYGNMJYBFW-UHFFFAOYSA-N,695,,,,COC(=O)NCC(=O)N1CCCC(NC(=O)C(C)(C)C2CCC2)C1,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-syndirella-run/fragments/templates/D68EV3CPROA-x1083_0A_apo-desolv.pdb,0000,,,
,,,,,,x1594_0A-x2021_0A_267-I,20240925,No attachment points found for reaction N-Bn_deprotection,ReactionError,D68EV3CPROA-x1594_0A,D68EV3CPROA-x2021_0A,KMYLZQYUWWSSOJ-UHFFFAOYSA-N,652,,,,Cc1nnc2ccc(S(=O)(=O)Nc3ccc4c(c3)OCCO4)cn12,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-syndirella-run/fragments/templates/D68EV3CPROA-x1594_0A_apo-desolv.pdb,2331,,,
,,,,,,x1020_0A-x0130_0A_341-I,20240925,No attachment points found for reaction N-Boc_deprotection,ReactionError,D68EV3CPROA-x1020_0A,D68EV3CPROA-x0130_0A,QYUIIDYANKHDLV-UHFFFAOYSA-N,646,,,,NCC1CCC(NC(=O)CCc2ccccc2)C1,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-syndirella-run/fragments/templates/D68EV3CPROA-x0130_0A_apo-desolv.pdb,2329,,,
Clc1noc(-c2ccc3c(c2)OCO3)n1,CCc1nnc2ccc(B(O)O)cn12,Sp2-sp2_Suzuki_coupling,,,,x1594_0A-x2021_0A_114-P,20240929,,,D68EV3CPROA-x1594_0A,D68EV3CPROA-x2021_0A,BXIKRALWBKXIQF-UHFFFAOYSA-N,224,1.0,1.0,LFKw2C,CCc1nnc2ccc(-c3noc(-c4ccc5c(c4)OCO5)n3)cn12,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-syndirella-run/fragments/templates/D68EV3CPROA-x1594_0A_apo-desolv.pdb,0725,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-run2/BXIKRALWBKXIQF-UHFFFAOYSA-N/BXIKRALWBKXIQF-UHFFFAOYSA-N_LFKw2C_to_hippo.pkl.gz,1.0,1.0
O=C(Cl)c1cscn1,COC(=O)NCC(=O)N1CCCNCC1,Amide_Schotten-Baumann_with_amine,,,,x1071_0A-x1498_0A_210-0-R,20240929,,,D68EV3CPROA-x1071_0A,D68EV3CPROA-x1498_0A,PHDVRXOBDFLXMN-UHFFFAOYSA-N,689,16.0,4.0,XHJFki,COC(=O)NCC(=O)N1CCCN(C(=O)c2cscn2)CC1,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-syndirella-run/fragments/templates/D68EV3CPROA-x1498_0A_apo-desolv.pdb,0210,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-run2/PHDVRXOBDFLXMN-UHFFFAOYSA-N/PHDVRXOBDFLXMN-UHFFFAOYSA-N_XHJFki_to_hippo.pkl.gz,16.0,16.0
c1nc([C:1](=[O:2])[OH:3])cs1,COC(=O)NCC(=O)N1CCCNCC1,Amidation,,,,x1071_0A-x1498_0A_210-0-R,20240929,,,D68EV3CPROA-x1071_0A,D68EV3CPROA-x1498_0A,PHDVRXOBDFLXMN-UHFFFAOYSA-N,689,504.0,143.0,ne2rqg,COC(=O)NCC(=O)N1CCCN(C(=O)c2cscn2)CC1,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-syndirella-run/fragments/templates/D68EV3CPROA-x1498_0A_apo-desolv.pdb,0210,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-run2/PHDVRXOBDFLXMN-UHFFFAOYSA-N/PHDVRXOBDFLXMN-UHFFFAOYSA-N_ne2rqg_to_hippo.pkl.gz,504.0,476.0
,,,,,,x1498_0A-x2021_0A_308-P,20240925,No atoms found involved in reaction Sp2-sp2_Suzuki_coupling in mol OB(O)c1cccnc1 and Clc1nc2c(c(NCc3ccc4c(c3)OCO4)n1)CNC2,SMARTSError,D68EV3CPROA-x1498_0A,D68EV3CPROA-x2021_0A,UEPOURZMGCBKNK-UHFFFAOYSA-N,256,,,,c1cncc(-c2nc3c(c(NCc4ccc5c(c4)OCO5)n2)CNC3)c1,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-syndirella-run/fragments/templates/D68EV3CPROA-x1498_0A_apo-desolv.pdb,2013,,,
NCc1ccsn1,CCOC(=O)C(C)(C#N)CC(=O)OC(C)(C)C,Ester_amidation,,,,x1498_0A-x2021_0A_476-0-R,20240926,,,D68EV3CPROA-x1498_0A,D68EV3CPROA-x2021_0A,SGPREIDORLHBIW-UHFFFAOYSA-N,717,214.0,35.0,VwTZKs,CC(C)(C)OC(=O)CC(C)(C#N)C(=O)NCc1ccsn1,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-syndirella-run/fragments/templates/D68EV3CPROA-x1498_0A_apo-desolv.pdb,0126,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-run2/SGPREIDORLHBIW-UHFFFAOYSA-N/SGPREIDORLHBIW-UHFFFAOYSA-N_VwTZKs_to_hippo.pkl.gz,214.0,103.0
O=C(O)c1ccc2c(c1)OCO2,NCCCc1nnc2ccccn12,Amidation,,,,x1140_0A-x1594_0A_7-P,20240925,,,D68EV3CPROA-x1140_0A,D68EV3CPROA-x1594_0A,OEMAPTPYQPGLBV-UHFFFAOYSA-N,56,180.0,3.0,ZM4d5n,O=C(NCCCc1nnc2ccccn12)c1ccc2c(c1)OCO2,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-syndirella-run/fragments/templates/D68EV3CPROA-x1594_0A_apo-desolv.pdb,1916,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-run2/OEMAPTPYQPGLBV-UHFFFAOYSA-N/OEMAPTPYQPGLBV-UHFFFAOYSA-N_ZM4d5n_to_hippo.pkl.gz,180.0,150.0
O=C(O)c1ccc2c(c1)OCO2,CSCCC(N)c1nnc2ccccn12,Amidation,,,,x1140_0A-x1594_0A_97-P,20240925,,,D68EV3CPROA-x1140_0A,D68EV3CPROA-x1594_0A,OVWQWMUJCMOBFF-UHFFFAOYSA-N,14,60.0,56.0,TEpbmP,CSCCC(NC(=O)c1ccc2c(c1)OCO2)c1nnc2ccccn12,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-syndirella-run/fragments/templates/D68EV3CPROA-x1594_0A_apo-desolv.pdb,1817,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-run2/OVWQWMUJCMOBFF-UHFFFAOYSA-N/OVWQWMUJCMOBFF-UHFFFAOYSA-N_TEpbmP_to_hippo.pkl.gz,60.0,30.0
,,,,,,x1498_0A-x1140_0A_445-P,20240925,No atoms found involved in reaction N-nucleophilic_aromatic_substitution in mol NCc1ccc2c(c1)OCO2 and Clc1ccnc(-c2ccccn2)n1,SMARTSError,D68EV3CPROA-x1498_0A,D68EV3CPROA-x1140_0A,HNWYBGHEVCVCFL-UHFFFAOYSA-N,157,,,,c1ccc(-c2nccc(NCc3ccc4c(c3)OCO4)n2)nc1,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-syndirella-run/fragments/templates/D68EV3CPROA-x1498_0A_apo-desolv.pdb,1923,,,
O=C(O)c1cc2c(cn1)OCCO2,Cc1nnc2c(N)cccn12,Amidation,,,,x1594_0A-x2021_0A_259-I,20240929,,,D68EV3CPROA-x1594_0A,D68EV3CPROA-x2021_0A,ZOHLGMMPANCKBP-UHFFFAOYSA-N,656,10.0,0.0,H8WVow,Cc1nnc2c(NC(=O)c3cc4c(cn3)OCCO4)cccn12,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-syndirella-run/fragments/templates/D68EV3CPROA-x1594_0A_apo-desolv.pdb,0024,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-run2/ZOHLGMMPANCKBP-UHFFFAOYSA-N/ZOHLGMMPANCKBP-UHFFFAOYSA-N_H8WVow_to_hippo.pkl.gz,10.0,9.0
NCC(=O)C1CCCCC1,COCC1(CS(=O)(=O)Cl)CCC1,Sulfonamide_Schotten-Baumann_with_amine_(intermolecular),,,,x1071_0A-x1083_0A_393-I,20240927,ChemicalParserException: initMatchers() must be called before runReactants(),ValueError,D68EV3CPROA-x1071_0A,D68EV3CPROA-x1083_0A,SVALQMZOSWQAED-UHFFFAOYSA-N,505,,,9puGbk,COCC1(CS(=O)(=O)NCC(=O)C2CCCCC2)CCC1,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-syndirella-run/fragments/templates/D68EV3CPROA-x1083_0A_apo-desolv.pdb,0114,,,
O=C(O)c1ccc2nnc(S)n2c1,Nc1ccc2c(c1)OCO2,Amidation,,,,x1594_0A-x1919_0A_155-P,20240925,,,D68EV3CPROA-x1594_0A,D68EV3CPROA-x1919_0A,RHAPECQDRQEFFA-UHFFFAOYSA-N,106,299.0,153.0,B2gXg6,O=C(Nc1ccc2c(c1)OCO2)c1ccc2nnc(S)n2c1,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-syndirella-run/fragments/templates/D68EV3CPROA-x1594_0A_apo-desolv.pdb,1908,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-run2/RHAPECQDRQEFFA-UHFFFAOYSA-N/RHAPECQDRQEFFA-UHFFFAOYSA-N_B2gXg6_to_hippo.pkl.gz,299.0,198.0
O=C(NCC12CCC(CC1)N2)C1CCC1,CS(=O)(=O)NCC(=O)O,Amidation,,,,x1071_0A-x1083_0A_439-I,20240926,,,D68EV3CPROA-x1071_0A,D68EV3CPROA-x1083_0A,YLJZQKDDDJZTMW-UHFFFAOYSA-N,657,312.0,50.0,2kaQM6,CS(=O)(=O)NCC(=O)N1C2CCC1(CNC(=O)C1CCC1)CC2,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-syndirella-run/fragments/templates/D68EV3CPROA-x1083_0A_apo-desolv.pdb,0303,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-run2/YLJZQKDDDJZTMW-UHFFFAOYSA-N/YLJZQKDDDJZTMW-UHFFFAOYSA-N_2kaQM6_to_hippo.pkl.gz,312.0,197.0
,,,,,,x1594_0A-x2021_0A_118-P,20240925,No routes found for CC(C)C(O)c1nnc2ccc(C(=O)NCc3ccc4c(c3)OCO4)cn12.,NoSynthesisRoute,D68EV3CPROA-x1594_0A,D68EV3CPROA-x2021_0A,AYELZXVTIQDGDJ-UHFFFAOYSA-N,195,,,,CC(C)C(O)c1nnc2ccc(C(=O)NCc3ccc4c(c3)OCO4)cn12,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-syndirella-run/fragments/templates/D68EV3CPROA-x1594_0A_apo-desolv.pdb,1943,,,
O=C(O)CSc1nnc2ccccn12,NCCN1C(=O)SC(=Cc2ccc3c(c2)OCO3)C1=O,Amidation,,,,x1594_0A-x1919_0A_147-P,20240925,,,D68EV3CPROA-x1594_0A,D68EV3CPROA-x1919_0A,GYVDHSPZQQGJIV-UHFFFAOYSA-N,125,7.0,0.0,nbdTMQ,O=C(CSc1nnc2ccccn12)NCCN1C(=O)SC(=Cc2ccc3c(c2)OCO3)C1=O,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-syndirella-run/fragments/templates/D68EV3CPROA-x1919_0A_apo-desolv.pdb,1910,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-run2/GYVDHSPZQQGJIV-UHFFFAOYSA-N/GYVDHSPZQQGJIV-UHFFFAOYSA-N_nbdTMQ_to_hippo.pkl.gz,7.0,6.0
O=C(O)c1ccc2nncn2c1,NCc1ccc2c(c1)OCO2,Amidation,,,,x1594_0A-x1919_0A_40-P,20240925,,,D68EV3CPROA-x1594_0A,D68EV3CPROA-x1919_0A,XHSIMOHWNYENKT-UHFFFAOYSA-N,89,3842.0,543.0,XzodMK,O=C(NCc1ccc2c(c1)OCO2)c1ccc2nncn2c1,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-syndirella-run/fragments/templates/D68EV3CPROA-x1594_0A_apo-desolv.pdb,2019,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-run2/XHSIMOHWNYENKT-UHFFFAOYSA-N/XHSIMOHWNYENKT-UHFFFAOYSA-N_XzodMK_to_hippo.pkl.gz,3842.0,2547.0
,,,,,,x1594_0A-x1919_0A_117-P,20240925,No routes found for CC(C)C(O)c1nnc2ccc(C(=O)NCc3ccc4c(c3)OCO4)cn12.,NoSynthesisRoute,D68EV3CPROA-x1594_0A,D68EV3CPROA-x1919_0A,AYELZXVTIQDGDJ-UHFFFAOYSA-N,172,,,,CC(C)C(O)c1nnc2ccc(C(=O)NCc3ccc4c(c3)OCO4)cn12,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-syndirella-run/fragments/templates/D68EV3CPROA-x1594_0A_apo-desolv.pdb,1931,,,
Ic1noc(-c2ccc3c(c2)OCO3)n1,CC1(C)OB(c2ccn3cnnc3c2)OC1(C)C,Sp2-sp2_Suzuki_coupling,,,,x1594_0A-x1919_0A_120-P,20240929,,,D68EV3CPROA-x1594_0A,D68EV3CPROA-x1919_0A,QYTWNAMDQWOPHV-UHFFFAOYSA-N,67,3.0,3.0,kG9cfv,c1cn2cnnc2cc1-c1noc(-c2ccc3c(c2)OCO3)n1,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-syndirella-run/fragments/templates/D68EV3CPROA-x1594_0A_apo-desolv.pdb,0735,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-run2/QYTWNAMDQWOPHV-UHFFFAOYSA-N/QYTWNAMDQWOPHV-UHFFFAOYSA-N_kG9cfv_to_hippo.pkl.gz,3.0,3.0
,,,,,,x1083_0A-x1071_0A_310-P,20240925,The reactants do not match the reaction SMARTS in reaction Nucleophilic_substitution_with_amine in mol O=S(=O)(OC1CCNCC1)C(F)(F)F and C1CCN(C2CNC2)CC1.,SMARTSError,D68EV3CPROA-x1083_0A,D68EV3CPROA-x1071_0A,KTIWEZDZLRWZSO-UHFFFAOYSA-N,285,,,,C1CCN(C2CN(C3CCNCC3)C2)CC1,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-syndirella-run/fragments/templates/D68EV3CPROA-x1071_0A_apo-desolv.pdb,2027,,,
O=C(O)c1ccc2nncn2c1,NCc1ccc2c(c1)OCO2,Amidation,,,,x1594_0A-x1140_0A_42-P,20240925,,,D68EV3CPROA-x1594_0A,D68EV3CPROA-x1140_0A,XHSIMOHWNYENKT-UHFFFAOYSA-N,12,3842.0,247.0,LwnueK,O=C(NCc1ccc2c(c1)OCO2)c1ccc2nncn2c1,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-syndirella-run/fragments/templates/D68EV3CPROA-x1594_0A_apo-desolv.pdb,1835,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-run2/XHSIMOHWNYENKT-UHFFFAOYSA-N/XHSIMOHWNYENKT-UHFFFAOYSA-N_LwnueK_to_hippo.pkl.gz,3842.0,2547.0
NCC(=O)N1C2CCC1CN(C(=O)c1cncs1)C2,CS(=O)(=O)F,Sulfonamide_Schotten-Baumann_with_amine_(intermolecular),,,,x1071_0A-x1498_0A_105-I,20240930,ChemicalParserException: initMatchers() must be called before runReactants(),ValueError,D68EV3CPROA-x1071_0A,D68EV3CPROA-x1498_0A,DMXXXAKOEZHYKS-UHFFFAOYSA-N,519,,,pXJR6E,CS(=O)(=O)NCC(=O)N1C2CCC1CN(C(=O)c1cncs1)C2,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-syndirella-run/fragments/templates/D68EV3CPROA-x1498_0A_apo-desolv.pdb,0451,,,
